	year,week,total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16+,0~15
2008,1,2629689.0,20881.0,22224.0,22332.0,23030.0,23384.0,25336.0,25322.0,30664.0,29237.0,27669.0,33864.0,34311.0,35778.0,34031.0,33572.0,32559.0,2175495.0,454194.0
2008,2,2629944.0,20942.0,22231.0,22320.0,23002.0,23349.0,25349.0,25253.0,30598.0,29292.0,27649.0,33806.0,34335.0,35733.0,34054.0,33577.0,32568.0,2175886.0,454058.0
2008,3,2630200.0,21002.0,22239.0,22308.0,22974.0,23313.0,25362.0,25185.0,30532.0,29347.0,27629.0,33749.0,34359.0,35688.0,34077.0,33582.0,32577.0,2176276.0,453923.0
2008,4,2630455.0,21063.0,22246.0,22296.0,22946.0,23278.0,25376.0,25116.0,30466.0,29403.0,27609.0,33691.0,34382.0,35644.0,34099.0,33588.0,32586.0,2176667.0,453789.0
2008,5,2630711.0,21123.0,22254.0,22284.0,22918.0,23242.0,25389.0,25048.0,30400.0,29458.0,27589.0,33634.0,34406.0,35599.0,34122.0,33593.0,32595.0,2177057.0,453654.0
2008,6,2630966.0,21184.0,22261.0,22272.0,22890.0,23207.0,25402.0,24979.0,30334.0,29513.0,27569.0,33576.0,34430.0,35554.0,34145.0,33598.0,32604.0,2177448.0,453518.0
2008,7,2631126.0,21189.0,22262.0,22276.0,22860.0,23177.0,25342.0,24939.0,30272.0,29481.0,27629.0,33487.0,34399.0,35562.0,34177.0,33602.0,32630.0,2177842.0,453284.0
2008,8,2631286.0,21194.0,22262.0,22281.0,22831.0,23146.0,25282.0,24898.0,30210.0,29449.0,27688.0,33398.0,34368.0,35570.0,34210.0,33606.0,32655.0,2178236.0,453048.0
2008,9,2631445.0,21198.0,22262.0,22286.0,22802.0,23116.0,25222.0,24858.0,30148.0,29417.0,27748.0,33309.0,34337.0,35578.0,34242.0,33611.0,32680.0,2178631.0,452814.0
2008,10,2631605.0,21203.0,22263.0,22290.0,22772.0,23086.0,25162.0,24818.0,30086.0,29385.0,27808.0,33220.0,34306.0,35586.0,34274.0,33615.0,32706.0,2179025.0,452580.0
2008,11,2631477.0,21214.0,22271.0,22258.0,22770.0,23045.0,25138.0,24799.0,30015.0,29393.0,27862.0,33140.0,34291.0,35598.0,34258.0,33629.0,32719.0,2179077.0,452400.0
2008,12,2631349.0,21225.0,22278.0,22226.0,22768.0,23003.0,25114.0,24780.0,29944.0,29401.0,27916.0,33060.0,34276.0,35611.0,34242.0,33642.0,32732.0,2179129.0,452218.0
2008,13,2631222.0,21235.0,22286.0,22195.0,22766.0,22962.0,25090.0,24760.0,29873.0,29410.0,27971.0,32981.0,34262.0,35623.0,34226.0,33656.0,32746.0,2179182.0,452042.0
2008,14,2631094.0,21246.0,22293.0,22163.0,22764.0,22920.0,25066.0,24741.0,29802.0,29418.0,28025.0,32901.0,34247.0,35636.0,34210.0,33669.0,32759.0,2179234.0,451860.0
2008,15,2630966.0,21257.0,22301.0,22131.0,22762.0,22879.0,25042.0,24722.0,29731.0,29426.0,28079.0,32821.0,34232.0,35648.0,34194.0,33683.0,32772.0,2179286.0,451680.0
2008,16,2630853.0,21240.0,22307.0,22103.0,22789.0,22864.0,24968.0,24674.0,29646.0,29422.0,28155.0,32730.0,34203.0,35642.0,34201.0,33663.0,32814.0,2179431.0,451421.0
2008,17,2630740.0,21222.0,22314.0,22076.0,22816.0,22850.0,24894.0,24626.0,29562.0,29418.0,28230.0,32638.0,34174.0,35637.0,34208.0,33642.0,32856.0,2179576.0,451163.0
2008,18,2630628.0,21205.0,22320.0,22048.0,22844.0,22836.0,24820.0,24579.0,29478.0,29415.0,28306.0,32546.0,34145.0,35632.0,34214.0,33622.0,32897.0,2179722.0,450907.0
2008,19,2630515.0,21188.0,22326.0,22020.0,22871.0,22821.0,24746.0,24531.0,29393.0,29411.0,28382.0,32455.0,34116.0,35626.0,34221.0,33602.0,32939.0,2179867.0,450648.0
2008,20,2630434.0,21180.0,22312.0,22009.0,22882.0,22765.0,24716.0,24527.0,29309.0,29401.0,28398.0,32418.0,34122.0,35610.0,34236.0,33612.0,32946.0,2179992.0,450443.0
2008,21,2630353.0,21172.0,22298.0,21998.0,22893.0,22709.0,24686.0,24524.0,29225.0,29391.0,28414.0,32382.0,34127.0,35594.0,34250.0,33622.0,32953.0,2180118.0,450238.0
2008,22,2630272.0,21163.0,22283.0,21987.0,22904.0,22653.0,24657.0,24520.0,29141.0,29381.0,28429.0,32345.0,34132.0,35577.0,34265.0,33631.0,32960.0,2180243.0,450028.0
2008,23,2630191.0,21155.0,22269.0,21976.0,22915.0,22597.0,24627.0,24516.0,29057.0,29371.0,28445.0,32308.0,34138.0,35561.0,34280.0,33641.0,32967.0,2180368.0,449823.0
2008,24,2629893.0,21117.0,22279.0,21972.0,22894.0,22587.0,24600.0,24489.0,28962.0,29396.0,28483.0,32200.0,34174.0,35519.0,34278.0,33629.0,32966.0,2180348.0,449545.0
2008,25,2629594.0,21078.0,22289.0,21969.0,22873.0,22576.0,24573.0,24462.0,28867.0,29421.0,28521.0,32092.0,34211.0,35477.0,34276.0,33617.0,32964.0,2180328.0,449266.0
2008,26,2629296.0,21040.0,22298.0,21965.0,22853.0,22566.0,24545.0,24436.0,28773.0,29446.0,28558.0,31984.0,34247.0,35434.0,34273.0,33606.0,32963.0,2180309.0,448987.0
2008,27,2628997.0,21001.0,22308.0,21962.0,22832.0,22555.0,24518.0,24409.0,28678.0,29471.0,28596.0,31876.0,34284.0,35392.0,34271.0,33594.0,32961.0,2180289.0,448708.0
2008,28,2628699.0,20963.0,22318.0,21958.0,22811.0,22545.0,24491.0,24382.0,28583.0,29496.0,28634.0,31768.0,34320.0,35350.0,34269.0,33582.0,32960.0,2180269.0,448430.0
2008,29,2628053.0,20870.0,22328.0,21960.0,22777.0,22545.0,24464.0,24333.0,28473.0,29519.0,28661.0,31654.0,34305.0,35298.0,34278.0,33548.0,32936.0,2180103.0,447949.0
2008,30,2627406.0,20778.0,22338.0,21962.0,22742.0,22546.0,24436.0,24284.0,28364.0,29542.0,28688.0,31540.0,34290.0,35246.0,34286.0,33514.0,32912.0,2179936.0,447468.0
2008,31,2626760.0,20685.0,22349.0,21965.0,22708.0,22546.0,24409.0,24235.0,28254.0,29564.0,28715.0,31427.0,34275.0,35195.0,34295.0,33480.0,32889.0,2179770.0,446991.0
2008,32,2626114.0,20592.0,22359.0,21967.0,22674.0,22546.0,24382.0,24186.0,28144.0,29587.0,28742.0,31313.0,34260.0,35143.0,34304.0,33446.0,32865.0,2179604.0,446510.0
2008,33,2625319.0,20536.0,22362.0,21989.0,22623.0,22568.0,24299.0,24214.0,27951.0,29664.0,28777.0,31090.0,34326.0,35097.0,34256.0,33446.0,32864.0,2179256.0,446062.0
2008,34,2624524.0,20481.0,22366.0,22010.0,22572.0,22590.0,24216.0,24242.0,27758.0,29742.0,28812.0,30868.0,34392.0,35050.0,34207.0,33446.0,32864.0,2178908.0,445616.0
2008,35,2623728.0,20426.0,22369.0,22032.0,22520.0,22612.0,24134.0,24270.0,27565.0,29819.0,28847.0,30645.0,34457.0,35004.0,34158.0,33447.0,32864.0,2178560.0,445169.0
2008,36,2622933.0,20370.0,22372.0,22054.0,22469.0,22634.0,24051.0,24298.0,27372.0,29896.0,28882.0,30422.0,34523.0,34958.0,34110.0,33447.0,32863.0,2178212.0,444721.0
2008,37,2622854.0,20328.0,22383.0,22075.0,22407.0,22678.0,23972.0,24337.0,27238.0,29970.0,28914.0,30256.0,34568.0,34876.0,34147.0,33429.0,32869.0,2178407.0,444447.0
2008,38,2622775.0,20286.0,22393.0,22096.0,22345.0,22722.0,23893.0,24376.0,27105.0,30045.0,28946.0,30090.0,34613.0,34795.0,34185.0,33410.0,32876.0,2178602.0,444176.0
2008,39,2622697.0,20243.0,22404.0,22117.0,22282.0,22766.0,23814.0,24414.0,26971.0,30119.0,28977.0,29923.0,34657.0,34713.0,34222.0,33392.0,32882.0,2178798.0,443896.0
2008,40,2622618.0,20201.0,22414.0,22138.0,22220.0,22810.0,23735.0,24453.0,26838.0,30194.0,29009.0,29757.0,34702.0,34632.0,34260.0,33373.0,32889.0,2178993.0,443625.0
2008,41,2622539.0,20159.0,22425.0,22159.0,22158.0,22854.0,23656.0,24492.0,26704.0,30268.0,29041.0,29591.0,34747.0,34550.0,34297.0,33355.0,32895.0,2179188.0,443351.0
2008,42,2622436.0,20119.0,22502.0,22183.0,22131.0,22843.0,23579.0,24522.0,26515.0,30345.0,29128.0,29387.0,34708.0,34481.0,34384.0,33362.0,32863.0,2179385.0,443052.0
2008,43,2622332.0,20079.0,22578.0,22206.0,22104.0,22832.0,23502.0,24551.0,26326.0,30422.0,29214.0,29184.0,34668.0,34412.0,34472.0,33368.0,32831.0,2179582.0,442749.0
2008,44,2622228.0,20039.0,22655.0,22230.0,22077.0,22820.0,23425.0,24580.0,26138.0,30498.0,29301.0,28980.0,34628.0,34344.0,34560.0,33375.0,32799.0,2179778.0,442449.0
2008,45,2622125.0,19999.0,22732.0,22254.0,22050.0,22809.0,23348.0,24610.0,25949.0,30575.0,29388.0,28776.0,34589.0,34275.0,34647.0,33382.0,32767.0,2179975.0,442150.0
2008,46,2622324.0,19938.0,22782.0,22237.0,22047.0,22769.0,23327.0,24600.0,25800.0,30664.0,29386.0,28656.0,34595.0,34195.0,34683.0,33397.0,32771.0,2180475.0,441847.0
2008,47,2622524.0,19877.0,22832.0,22220.0,22044.0,22729.0,23306.0,24590.0,25652.0,30754.0,29385.0,28535.0,34601.0,34115.0,34719.0,33412.0,32776.0,2180976.0,441547.0
2008,48,2622724.0,19816.0,22882.0,22203.0,22042.0,22689.0,23286.0,24581.0,25504.0,30844.0,29384.0,28414.0,34607.0,34035.0,34755.0,33428.0,32780.0,2181476.0,441250.0
2008,49,2622923.0,19755.0,22932.0,22186.0,22039.0,22649.0,23265.0,24571.0,25355.0,30933.0,29382.0,28294.0,34613.0,33955.0,34791.0,33443.0,32784.0,2181976.0,440947.0
2008,50,2622715.0,19614.0,22977.0,22168.0,22040.0,22662.0,23185.0,24582.0,25266.0,30909.0,29420.0,28220.0,34523.0,33962.0,34843.0,33423.0,32823.0,2182097.0,440617.0
2008,51,2622506.0,19474.0,23022.0,22150.0,22042.0,22674.0,23105.0,24592.0,25178.0,30885.0,29458.0,28146.0,34433.0,33969.0,34896.0,33404.0,32862.0,2182218.0,440290.0
2008,52,2622298.0,19333.0,23068.0,22132.0,22044.0,22686.0,23025.0,24603.0,25090.0,30861.0,29495.0,28073.0,34343.0,33976.0,34948.0,33384.0,32900.0,2182338.0,439961.0
2009,1,2622090.0,19192.0,23113.0,22114.0,22045.0,22699.0,22945.0,24614.0,25001.0,30837.0,29533.0,27999.0,34253.0,33983.0,35000.0,33364.0,32939.0,2182459.0,439631.0
2009,2,2621727.0,19232.0,23135.0,22120.0,22023.0,22683.0,22894.0,24620.0,24927.0,30783.0,29579.0,27979.0,34203.0,34022.0,34923.0,33377.0,32932.0,2182295.0,439432.0
2009,3,2621363.0,19272.0,23156.0,22127.0,22001.0,22667.0,22842.0,24626.0,24853.0,30729.0,29625.0,27959.0,34154.0,34061.0,34846.0,33390.0,32924.0,2182131.0,439232.0
2009,4,2621000.0,19311.0,23178.0,22133.0,21978.0,22650.0,22791.0,24633.0,24780.0,30675.0,29671.0,27940.0,34104.0,34101.0,34768.0,33404.0,32917.0,2181966.0,439034.0
2009,5,2620636.0,19351.0,23199.0,22140.0,21956.0,22634.0,22739.0,24639.0,24706.0,30621.0,29717.0,27920.0,34055.0,34140.0,34691.0,33417.0,32909.0,2181802.0,438834.0
2009,6,2620273.0,19391.0,23221.0,22146.0,21934.0,22618.0,22688.0,24645.0,24632.0,30567.0,29763.0,27900.0,34005.0,34179.0,34614.0,33430.0,32902.0,2181638.0,438635.0
2009,7,2620185.0,19509.0,23194.0,22140.0,21935.0,22576.0,22666.0,24581.0,24605.0,30500.0,29738.0,27965.0,33921.0,34174.0,34616.0,33464.0,32908.0,2181693.0,438492.0
2009,8,2620096.0,19628.0,23166.0,22135.0,21936.0,22534.0,22644.0,24516.0,24578.0,30432.0,29714.0,28030.0,33836.0,34168.0,34619.0,33497.0,32914.0,2181748.0,438347.0
2009,9,2620008.0,19746.0,23138.0,22130.0,21937.0,22493.0,22622.0,24452.0,24552.0,30364.0,29690.0,28094.0,33752.0,34162.0,34622.0,33530.0,32920.0,2181804.0,438204.0
2009,10,2619920.0,19864.0,23111.0,22124.0,21938.0,22451.0,22600.0,24388.0,24525.0,30297.0,29665.0,28159.0,33668.0,34157.0,34624.0,33564.0,32926.0,2181859.0,438061.0
2009,11,2619631.0,19761.0,23113.0,22129.0,21902.0,22447.0,22565.0,24366.0,24506.0,30225.0,29673.0,28218.0,33585.0,34157.0,34622.0,33547.0,32948.0,2181867.0,437764.0
2009,12,2619342.0,19657.0,23116.0,22135.0,21866.0,22443.0,22530.0,24343.0,24488.0,30153.0,29682.0,28277.0,33501.0,34157.0,34620.0,33529.0,32971.0,2181875.0,437468.0
2009,13,2619054.0,19554.0,23118.0,22140.0,21831.0,22438.0,22494.0,24321.0,24469.0,30080.0,29690.0,28337.0,33418.0,34157.0,34617.0,33512.0,32993.0,2181884.0,437169.0
2009,14,2618765.0,19450.0,23121.0,22146.0,21795.0,22434.0,22459.0,24298.0,24451.0,30008.0,29699.0,28396.0,33334.0,34157.0,34615.0,33494.0,33016.0,2181892.0,436873.0
2009,15,2618476.0,19347.0,23123.0,22151.0,21759.0,22430.0,22424.0,24276.0,24432.0,29936.0,29707.0,28455.0,33251.0,34157.0,34613.0,33477.0,33038.0,2181900.0,436576.0
2009,16,2618248.0,19266.0,23090.0,22144.0,21738.0,22459.0,22420.0,24190.0,24410.0,29852.0,29702.0,28524.0,33161.0,34156.0,34598.0,33490.0,33027.0,2182022.0,436227.0
2009,17,2618021.0,19184.0,23058.0,22137.0,21716.0,22488.0,22415.0,24104.0,24389.0,29768.0,29696.0,28594.0,33072.0,34154.0,34582.0,33504.0,33016.0,2182145.0,435877.0
2009,18,2617794.0,19103.0,23026.0,22130.0,21695.0,22517.0,22410.0,24018.0,24368.0,29683.0,29690.0,28663.0,32982.0,34153.0,34566.0,33517.0,33004.0,2182268.0,435525.0
2009,19,2617566.0,19022.0,22993.0,22123.0,21674.0,22546.0,22406.0,23932.0,24346.0,29599.0,29685.0,28732.0,32892.0,34152.0,34551.0,33530.0,32993.0,2182390.0,435176.0
2009,20,2617304.0,19046.0,22987.0,22114.0,21657.0,22553.0,22368.0,23892.0,24365.0,29510.0,29670.0,28755.0,32854.0,34206.0,34501.0,33545.0,32992.0,2182291.0,435015.0
2009,21,2617043.0,19070.0,22981.0,22105.0,21640.0,22560.0,22331.0,23851.0,24384.0,29420.0,29656.0,28778.0,32816.0,34259.0,34451.0,33560.0,32991.0,2182192.0,434853.0
2009,22,2616782.0,19094.0,22975.0,22096.0,21622.0,22566.0,22294.0,23810.0,24403.0,29331.0,29641.0,28800.0,32777.0,34312.0,34401.0,33576.0,32990.0,2182092.0,434688.0
2009,23,2616520.0,19118.0,22969.0,22087.0,21605.0,22573.0,22256.0,23770.0,24422.0,29242.0,29626.0,28823.0,32739.0,34366.0,34351.0,33591.0,32989.0,2181993.0,434527.0
2009,24,2616273.0,19140.0,22934.0,22091.0,21613.0,22561.0,22259.0,23740.0,24419.0,29153.0,29658.0,28875.0,32632.0,34400.0,34323.0,33601.0,32967.0,2181908.0,434366.0
2009,25,2616026.0,19162.0,22899.0,22095.0,21621.0,22548.0,22262.0,23710.0,24416.0,29064.0,29689.0,28927.0,32526.0,34433.0,34295.0,33611.0,32946.0,2181823.0,434204.0
2009,26,2615779.0,19185.0,22863.0,22100.0,21628.0,22536.0,22265.0,23681.0,24412.0,28975.0,29721.0,28978.0,32419.0,34467.0,34266.0,33621.0,32924.0,2181737.0,434041.0
2009,27,2615532.0,19207.0,22828.0,22104.0,21636.0,22523.0,22268.0,23651.0,24409.0,28886.0,29752.0,29030.0,32313.0,34500.0,34238.0,33631.0,32903.0,2181652.0,433879.0
2009,28,2615285.0,19229.0,22793.0,22108.0,21644.0,22511.0,22271.0,23621.0,24406.0,28797.0,29784.0,29082.0,32206.0,34534.0,34210.0,33641.0,32881.0,2181567.0,433718.0
2009,29,2614615.0,19171.0,22729.0,22122.0,21651.0,22480.0,22299.0,23566.0,24364.0,28687.0,29817.0,29122.0,32096.0,34501.0,34166.0,33642.0,32849.0,2181352.0,433262.0
2009,30,2613945.0,19114.0,22664.0,22137.0,21658.0,22450.0,22326.0,23510.0,24323.0,28576.0,29850.0,29162.0,31986.0,34468.0,34123.0,33642.0,32817.0,2181136.0,432806.0
2009,31,2613275.0,19056.0,22600.0,22152.0,21666.0,22420.0,22354.0,23454.0,24282.0,28466.0,29884.0,29203.0,31875.0,34436.0,34080.0,33642.0,32785.0,2180921.0,432355.0
2009,32,2612605.0,18998.0,22536.0,22166.0,21673.0,22389.0,22382.0,23399.0,24240.0,28356.0,29917.0,29243.0,31765.0,34403.0,34036.0,33643.0,32753.0,2180706.0,431899.0
2009,33,2611803.0,18976.0,22503.0,22166.0,21691.0,22356.0,22380.0,23368.0,24246.0,28201.0,29982.0,29269.0,31582.0,34404.0,34046.0,33608.0,32740.0,2180285.0,431518.0
2009,34,2611001.0,18953.0,22471.0,22166.0,21709.0,22323.0,22378.0,23337.0,24253.0,28046.0,30046.0,29295.0,31400.0,34404.0,34056.0,33572.0,32728.0,2179865.0,431137.0
2009,35,2610200.0,18931.0,22438.0,22165.0,21726.0,22290.0,22376.0,23305.0,24259.0,27891.0,30111.0,29322.0,31217.0,34405.0,34067.0,33537.0,32715.0,2179444.0,430755.0
2009,36,2609398.0,18908.0,22406.0,22165.0,21744.0,22257.0,22374.0,23274.0,24266.0,27736.0,30175.0,29348.0,31035.0,34405.0,34077.0,33501.0,32703.0,2179024.0,430374.0
2009,37,2608596.0,18886.0,22373.0,22165.0,21762.0,22224.0,22372.0,23243.0,24272.0,27581.0,30240.0,29374.0,30852.0,34406.0,34087.0,33466.0,32690.0,2178603.0,429993.0
2009,38,2608494.0,18854.0,22324.0,22176.0,21787.0,22157.0,22414.0,23179.0,24301.0,27412.0,30330.0,29408.0,30638.0,34443.0,34014.0,33518.0,32672.0,2178867.0,429627.0
2009,39,2608391.0,18822.0,22276.0,22187.0,21812.0,22090.0,22456.0,23114.0,24330.0,27242.0,30421.0,29442.0,30424.0,34480.0,33940.0,33569.0,32654.0,2179131.0,429259.0
2009,40,2608288.0,18790.0,22227.0,22198.0,21836.0,22023.0,22499.0,23050.0,24360.0,27073.0,30512.0,29475.0,30209.0,34517.0,33867.0,33620.0,32637.0,2179395.0,428893.0
2009,41,2608186.0,18758.0,22178.0,22209.0,21861.0,21956.0,22541.0,22986.0,24389.0,26904.0,30602.0,29509.0,29995.0,34554.0,33794.0,33672.0,32619.0,2179659.0,428527.0
2009,42,2608109.0,18736.0,22090.0,22284.0,21887.0,21927.0,22528.0,22943.0,24410.0,26725.0,30678.0,29596.0,29792.0,34522.0,33743.0,33769.0,32634.0,2179846.0,428264.0
2009,43,2608032.0,18714.0,22003.0,22358.0,21912.0,21898.0,22514.0,22900.0,24432.0,26546.0,30753.0,29682.0,29588.0,34491.0,33692.0,33866.0,32648.0,2180032.0,427997.0
2009,44,2607956.0,18693.0,21916.0,22433.0,21938.0,21869.0,22501.0,22857.0,24453.0,26368.0,30828.0,29769.0,29385.0,34460.0,33641.0,33963.0,32662.0,2180219.0,427736.0
2009,45,2607879.0,18671.0,21828.0,22508.0,21964.0,21840.0,22488.0,22814.0,24474.0,26189.0,30904.0,29856.0,29182.0,34428.0,33590.0,34060.0,32677.0,2180406.0,427473.0
2009,46,2607789.0,18704.0,21768.0,22550.0,21952.0,21829.0,22464.0,22797.0,24464.0,26066.0,30980.0,29855.0,29084.0,34429.0,33529.0,34096.0,32699.0,2180521.0,427266.0
2009,47,2607699.0,18737.0,21708.0,22592.0,21940.0,21818.0,22441.0,22781.0,24454.0,25943.0,31056.0,29855.0,28987.0,34430.0,33469.0,34132.0,32722.0,2180635.0,427065.0
2009,48,2607608.0,18769.0,21649.0,22635.0,21928.0,21807.0,22417.0,22764.0,24443.0,25819.0,31132.0,29854.0,28889.0,34432.0,33408.0,34167.0,32744.0,2180750.0,426857.0
2009,49,2607518.0,18802.0,21589.0,22677.0,21916.0,21796.0,22394.0,22748.0,24433.0,25696.0,31208.0,29854.0,28792.0,34433.0,33348.0,34203.0,32767.0,2180864.0,426656.0
2009,50,2607428.0,18835.0,21529.0,22719.0,21904.0,21785.0,22370.0,22731.0,24423.0,25573.0,31284.0,29853.0,28694.0,34434.0,33287.0,34239.0,32789.0,2180979.0,426449.0
2009,51,2607109.0,18837.0,21456.0,22766.0,21894.0,21782.0,22360.0,22659.0,24422.0,25481.0,31266.0,29886.0,28623.0,34351.0,33290.0,34288.0,32774.0,2180972.0,426135.0
2009,52,2606790.0,18840.0,21383.0,22814.0,21884.0,21780.0,22349.0,22586.0,24422.0,25389.0,31248.0,29920.0,28552.0,34268.0,33294.0,34338.0,32759.0,2180965.0,425826.0
